id,offerer_id,offeree_id,amount,ancestor_id,will_pickup,payment_type,additional_terms,status_id,offeree_notes,offer_item_owner_id,last_checkout_step_complete,paid,shipping_address_id,sold_on,created_at,updated_at,viewed_by_receiver,offer_shipping_choice_id,bought_with_bin,gco_order_number,paypal_order_number,shipping_method,default_shipping_cost,purportedly_paid,hide_from_seller,hide_from_buyer,dirty_amount,send_after_registration,shipping_discount,user_given_coupon_code,coupon_id,buyer_id,fvf,billable_transaction_id,expires_at,proposed_as_offer,proposed_as_order,proposed_at,source_em,adwords_label_stat_id,subtotal_discount
59381548,37033264,8598559,214.98,,FALSE,1,,11,,8598559,60,TRUE,42637558,2/1/19 7:32,1/27/19 16:58,2/12/19 14:52,2/1/19 8:24,0,TRUE,99P39661GM5991549,,,39.99,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37033264,7.17,1355321,,FALSE,FALSE,,6,,0
59383605,37136150,30202712,9.98,,FALSE,1,,11,,30202712,60,TRUE,42750537,1/27/19 19:31,1/27/19 19:23,2/19/19 14:19,1/27/19 19:42,0,TRUE,19V91154H2976760X,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37136150,0.5,1346808,,FALSE,FALSE,,6,,0
59384660,37138547,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42849718,2/1/19 22:28,1/27/19 20:42,2/16/19 15:05,2/1/19 22:44,0,TRUE,4ME50924P80820415,,,37.99,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37138547,6.93,1355008,,FALSE,FALSE,,6,,0
59385253,37137728,373578,30.99,,FALSE,1,,11,,373578,60,TRUE,42758376,1/27/19 21:42,1/27/19 21:33,2/4/19 14:40,1/28/19 5:59,0,TRUE,0EH63802JX105172C,,,24,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37137728,0.73,1349517,,FALSE,FALSE,,6,,0
59385505,37137990,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42752556,1/27/19 22:08,1/27/19 21:56,2/16/19 14:42,1/27/19 23:07,0,TRUE,6KL56844769811029,,,37.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37137990,6.93,1345681,,FALSE,FALSE,,6,,0
59386134,36861560,31769865,69,,FALSE,1,,11,,31769865,60,TRUE,42753477,1/27/19 23:08,1/27/19 23:00,2/17/19 15:02,1/28/19 16:46,0,TRUE,6Y0042962H748592U,,,15,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36861560,2.07,1350693,,FALSE,FALSE,,6,,0
59388903,37141729,35441074,9.2,,FALSE,1,,11,,35441074,60,TRUE,42756464,1/28/19 3:25,1/28/19 3:23,2/21/19 0:40,1/28/19 5:22,0,TRUE,796462599F875771D,,,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37141729,0.5,1352691,,FALSE,FALSE,,6,,0
59389471,36723778,6489221,218,,FALSE,1,,11,,6489221,60,TRUE,42798694,1/30/19 7:04,1/28/19 4:33,2/15/19 22:59,1/30/19 7:08,0,TRUE,9Y915559E4373651F,,,39,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36723778,7.28,1348161,,FALSE,FALSE,,6,,0
59390034,37143425,6477195,23,,FALSE,1,,11,,6477195,60,TRUE,42758262,1/28/19 5:45,1/28/19 5:40,1/28/19 6:31,1/28/19 6:29,0,TRUE,4EP4082365923133A,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37143425,0.81,1345204,,FALSE,FALSE,,6,,0
59390244,37143735,22650286,21.45,,FALSE,1,,11,,22650286,60,TRUE,42778112,1/29/19 5:45,1/28/19 6:03,1/31/19 15:07,1/29/19 5:53,0,TRUE,02F58857TR301932J,,,9.45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37143735,0.5,1351403,,FALSE,FALSE,,6,,0
59390327,37143814,11193369,18.99,,FALSE,1,,11,,11193369,60,TRUE,42758651,1/28/19 6:14,1/28/19 6:11,1/28/19 6:36,1/28/19 6:34,0,TRUE,9WY27087AC263520K,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37143814,0.66,1344711,,FALSE,FALSE,,6,,0
59391555,37144640,36353919,71.4,,FALSE,1,,11,,36353919,60,TRUE,42761036,1/28/19 8:45,1/28/19 8:11,2/6/19 15:43,1/28/19 8:46,0,TRUE,93R74431S0240570Y,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37144640,0,1348222,,FALSE,FALSE,,6,,0
59392301,36033649,26168032,8.99,,FALSE,1,,11,,26168032,60,TRUE,42766196,1/28/19 9:17,1/28/19 9:07,1/28/19 14:33,,0,TRUE,4EL85457MD0029719,,,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,36033649,0.5,1344617,,FALSE,FALSE,,6,,0
59393752,37148286,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42763664,1/28/19 11:41,1/28/19 10:47,2/16/19 14:50,1/28/19 12:31,0,TRUE,3YW99127HY9558835,,,37.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37148286,6.93,1345681,,FALSE,FALSE,,6,,0
59394308,37148170,5217033,12.39,,FALSE,1,,11,,5217033,60,TRUE,42763515,1/28/19 11:39,1/28/19 11:25,2/2/19 14:48,1/28/19 13:38,0,TRUE,6M003053HF288141U,,,4.15,FALSE,FALSE,FALSE,FALSE,FALSE,0,Inventory Clearance,365969,37148170,0.5,1353663,,FALSE,FALSE,,6,,2.75
59394619,10734666,33272498,38.99,,FALSE,1,,11,,33272498,60,TRUE,42763930,1/28/19 11:56,1/28/19 11:47,1/28/19 11:56,,0,TRUE,9207597644587451V,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,10734666,1.36,1345605,,FALSE,FALSE,,6,,0
59394717,37185723,5477499,138.84,,FALSE,1,,11,,5477499,60,TRUE,42804660,1/30/19 13:21,1/28/19 11:53,2/24/19 1:30,1/30/19 13:22,0,TRUE,6U229818PU224682L,,,639.2,FALSE,FALSE,FALSE,FALSE,FALSE,619.36,Januarysale,406593,37185723,4.51,1344902,,FALSE,FALSE,,6,,21
59396785,37150218,11772809,19.22,,FALSE,1,,11,,11772809,60,TRUE,42765895,1/28/19 14:13,1/28/19 14:05,2/7/19 14:57,,0,TRUE,2GR63358JE3665142,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37150218,0.67,1344605,,FALSE,FALSE,,6,,0
59396794,37150218,11492717,25.34,,FALSE,13,,11,,11492717,60,TRUE,42765839,1/28/19 14:10,1/28/19 14:06,1/29/19 8:59,1/29/19 8:51,0,TRUE,ch_1DxiJhIxV369yu7tLQFXmJii,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37150218,0.89,1348153,,FALSE,FALSE,,6,,0
59397053,37150424,34952323,179.98,,FALSE,1,,11,,34952323,60,TRUE,42766077,2/13/19 12:40,1/28/19 14:24,2/26/19 8:10,2/14/19 9:38,0,TRUE,41A22416L4623262K,,,29.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37150424,5.95,1356092,,FALSE,FALSE,,6,,0
59398327,37151426,35612379,22,,FALSE,1,,11,,35612379,60,TRUE,42767242,1/28/19 15:58,1/28/19 15:54,1/30/19 8:35,1/30/19 8:35,0,TRUE,3VT98923PT9078401,,,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37151426,0.6,1349260,,FALSE,FALSE,,6,,0
59399280,36777794,13498166,46,,FALSE,1,,11,,13498166,60,TRUE,42353491,1/28/19 17:12,1/28/19 17:10,1/29/19 6:49,1/29/19 6:49,0,TRUE,6HN15945NR558415Y,,,8,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36777794,1.33,1344687,,FALSE,FALSE,,6,,0
59400932,37153789,935138,19.3,,FALSE,1,,11,,935138,60,TRUE,42769829,1/28/19 19:04,1/28/19 18:56,2/5/19 14:39,1/29/19 7:08,0,TRUE,3XY7205348650061E,,,9.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37153789,0.5,1346757,,FALSE,FALSE,,6,,0
59402696,37155296,30109651,46,,FALSE,1,,11,,30109651,60,TRUE,42771554,1/28/19 21:00,1/28/19 20:54,2/15/19 14:24,1/29/19 2:35,0,TRUE,9MP94139A72982319,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37155296,1.61,1345372,,FALSE,FALSE,,6,,0
59403121,36343857,14457931,214.98,,FALSE,1,,11,,14457931,60,TRUE,41867783,1/28/19 21:30,1/28/19 21:27,2/12/19 14:52,1/28/19 23:11,0,TRUE,4NH34851FM485181E,,,39.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,36343857,7.17,1345182,,FALSE,FALSE,,6,,0
59404550,37157170,54935,15.94,,FALSE,1,,11,,54935,60,TRUE,42773564,1/28/19 23:38,1/28/19 23:33,2/1/19 15:04,1/29/19 16:50,0,TRUE,9AV74687P9379415G,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,Spring,232154,37157170,0.5,1346323,,FALSE,FALSE,,6,,3.23
59404670,33088945,32509348,244.99,,FALSE,1,,11,,32509348,60,TRUE,42774135,1/29/19 0:25,1/28/19 23:45,2/26/19 12:30,1/29/19 0:49,0,TRUE,0NM15251XF087700H,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,33088945,8.22,1345681,,FALSE,FALSE,,6,,0
59405782,37233892,13854050,214.94,,FALSE,1,,11,,13854050,60,TRUE,42857885,2/2/19 10:05,1/29/19 1:33,2/25/19 14:40,2/2/19 10:12,0,TRUE,6H80328382021441C,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37233892,7.17,1356079,,FALSE,FALSE,,6,,0
59407464,37141078,32509348,412.96,,FALSE,1,,11,,32509348,60,TRUE,42777692,1/29/19 5:18,1/29/19 4:47,2/16/19 14:54,1/29/19 5:20,0,TRUE,66N637055P052123W,,,87.98,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37141078,14.1,1345681,,FALSE,FALSE,,6,,15
59408397,37162204,22646635,18,,FALSE,4,,11,,22646635,60,TRUE,42778866,1/29/19 6:36,1/29/19 6:27,2/1/19 14:59,1/29/19 9:30,0,TRUE,P01-5978278-1921193,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37162204,0.53,1344919,,FALSE,FALSE,,6,,0
59408553,37162395,26735399,18.5,,FALSE,1,,11,,26735399,60,TRUE,42778977,1/29/19 6:45,1/29/19 6:41,1/30/19 8:48,1/29/19 8:22,0,TRUE,10A74076962876741,,,4.51,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37162395,0.5,1348434,,FALSE,FALSE,,6,,0
59410880,37164821,33783467,17.72,,FALSE,1,,11,,33783467,60,TRUE,42781650,1/29/19 9:35,1/29/19 9:10,2/13/19 8:29,1/29/19 16:49,0,TRUE,4DG34965L1474913T,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37164821,0.62,1347565,,FALSE,FALSE,,6,,0
59413625,37166479,31911974,69.99,,FALSE,1,,11,,31911974,60,TRUE,42783561,1/29/19 11:35,1/29/19 11:32,1/29/19 13:25,1/29/19 13:16,0,TRUE,5BR19708CL3691334,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37166479,2.45,1346502,,FALSE,FALSE,,6,,0
59413688,37166509,31911974,54.99,,FALSE,1,,11,,31911974,60,TRUE,42783604,1/29/19 11:37,1/29/19 11:36,1/29/19 13:31,1/29/19 13:16,0,TRUE,4VN11632FT157701A,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37166509,1.92,1346502,,FALSE,FALSE,,6,,0
59414173,30872833,22809536,224.9,,FALSE,1,,11,,22809536,60,TRUE,42860832,2/2/19 13:44,1/29/19 12:10,2/14/19 0:15,2/3/19 2:14,0,TRUE,3K2051300G501445X,,,45,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,30872833,0,1356686,,FALSE,FALSE,,6,,0
59415641,37167907,5477499,27.67,,FALSE,1,,11,,5477499,60,TRUE,42785151,1/29/19 13:34,1/29/19 13:26,2/7/19 14:40,1/29/19 21:54,0,TRUE,9E711800AD450820T,,,159.8,FALSE,FALSE,FALSE,FALSE,FALSE,148.96,Januarysale,406593,37167907,0.62,1344902,,FALSE,FALSE,,6,,2.97
59416981,37168700,20798825,8,,FALSE,1,"PLEASE INCLUDE*:- Name: Kaleb- Age: 3- Place: Candela Party Room, 110 N 3rd st. De Queen, Ar - Date and time: Saturday March 9 4:00 pm- Phone number for replying to the invitation (do Not want the RSVP Part)- Invitation size 4x6",11,,20798825,60,TRUE,42786062,1/29/19 14:59,1/29/19 14:41,1/30/19 8:07,1/30/19 1:58,0,TRUE,64153512AU8695816,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37168700,0.5,1349415,,FALSE,FALSE,,6,,0
59417692,15434226,36472,17.19,,FALSE,1,,11,,36472,60,TRUE,18312170,1/29/19 15:44,1/29/19 15:35,2/2/19 14:54,1/30/19 4:50,0,TRUE,90V25056R9338752V,,,5.19,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,15434226,0.5,1348842,,FALSE,FALSE,,6,,0
59421263,37172347,30109651,109,,FALSE,1,,11,,30109651,60,TRUE,42790237,1/29/19 19:45,1/29/19 19:40,2/26/19 14:34,1/30/19 3:36,0,TRUE,0LR157025T088833H,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37172347,3.82,1345372,,FALSE,FALSE,,6,,0
59421674,37172765,22861691,23.84,,FALSE,1,,11,,22861691,60,TRUE,42790627,1/29/19 20:12,1/29/19 20:06,1/30/19 21:12,1/30/19 13:02,0,TRUE,54J5159972020470H,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37172765,0.83,1352810,,FALSE,FALSE,,6,,0
59422724,37173518,32509348,207.98,,FALSE,1,,11,,32509348,60,TRUE,42791464,1/29/19 21:35,1/29/19 21:26,2/14/19 10:06,1/29/19 22:46,0,TRUE,87K345378E7923245,,,37.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37173518,6.93,1345681,,FALSE,FALSE,,6,,0
59423959,37175008,6736891,13.99,,FALSE,1,,11,,6736891,60,TRUE,42793047,1/29/19 23:27,1/29/19 23:25,2/2/19 2:25,1/30/19 8:01,0,TRUE,21N278352D311131X,,,4,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37175008,0,1347881,,FALSE,FALSE,,6,,0
59426490,37178663,29964390,8.5,,FALSE,1,,11,,29964390,60,TRUE,42796898,1/30/19 5:00,1/30/19 4:50,1/30/19 6:23,1/30/19 5:34,0,TRUE,1C175528LB134134F,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37178663,0.5,1344596,,FALSE,FALSE,,6,,0
59427262,37179655,13854050,209.94,,FALSE,1,,11,,13854050,60,TRUE,42797948,1/30/19 6:13,1/30/19 6:08,2/12/19 14:41,1/30/19 7:31,0,TRUE,6N371021LF8275450,,,39.97,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37179655,7,1345033,,FALSE,FALSE,,6,,0
59428031,26781888,24080218,74.92,,FALSE,1,,11,,24080218,60,TRUE,31087768,2/7/19 14:35,1/30/19 6:47,2/16/19 14:30,2/7/19 23:37,0,TRUE,1F4564486U0638613,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,26781888,2.62,1359225,,FALSE,FALSE,,6,,0
59429224,37180816,11791444,129.8,,FALSE,1,,11,,11791444,60,TRUE,42799267,1/30/19 7:38,1/30/19 7:26,2/22/19 16:18,1/30/19 20:02,0,TRUE,568761718P6960343,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,LOVE14,367830,37180816,4.54,1346382,,FALSE,FALSE,,6,,34.5
59430197,37181448,33783467,17.72,,FALSE,1,,11,,33783467,60,TRUE,42799903,1/30/19 8:17,1/30/19 8:15,1/31/19 15:07,1/30/19 19:43,0,TRUE,6D752151AL0998401,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37181448,0,1347565,,FALSE,FALSE,,6,,0
59431336,37167897,26611982,12,,FALSE,1,,11,,26611982,60,TRUE,42785141,1/30/19 10:27,1/30/19 9:37,1/30/19 11:14,1/30/19 11:14,0,TRUE,17G60307BG063461L,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37167897,0.5,1353934,,FALSE,FALSE,,6,,0
59431459,37182889,30109651,37,,FALSE,1,,11,,30109651,60,TRUE,42801472,1/30/19 9:51,1/30/19 9:46,1/31/19 11:25,1/30/19 10:30,0,TRUE,9RR33854VD546704A,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37182889,1.26,1345372,,FALSE,FALSE,,6,,0
59431886,37183338,6736891,7.99,,FALSE,1,,11,,6736891,60,TRUE,42801935,1/30/19 10:22,1/30/19 10:17,2/2/19 2:26,1/30/19 11:55,0,TRUE,23C289859E123963H,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37183338,0,1347881,,FALSE,FALSE,,6,,0
59437171,37187757,304730,24.99,,FALSE,1,,11,,304730,60,TRUE,42806986,1/30/19 16:11,1/30/19 16:07,1/31/19 6:59,1/30/19 18:28,0,TRUE,7UJ77130AF857850S,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37187757,0.52,1348690,,FALSE,FALSE,,6,,0
59437383,37187901,5295859,14.99,,FALSE,1,,11,,5295859,60,TRUE,42807179,1/30/19 16:24,1/30/19 16:21,2/2/19 15:02,1/31/19 9:41,0,TRUE,6CX30243LN2611842,,,6,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37187901,0.5,1346708,,FALSE,FALSE,,6,,0
59439431,37189524,31193318,22.39,,FALSE,1,,11,,31193318,60,TRUE,42809055,1/30/19 18:34,1/30/19 18:30,2/6/19 14:54,1/31/19 17:06,0,TRUE,7PC64312V2431753J,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37189524,0.78,1344952,,FALSE,FALSE,,6,,0
59441160,37190453,30202712,14.97,,FALSE,1,,11,,30202712,60,TRUE,42810094,1/30/19 19:50,1/30/19 19:44,1/31/19 21:19,1/30/19 21:20,0,TRUE,3CD52840V3945673X,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37190453,0.52,1346808,,FALSE,FALSE,,6,,0
59443673,37191867,25967638,17,,FALSE,1,,11,,25967638,60,TRUE,42811555,1/30/19 21:40,1/30/19 21:35,2/1/19 10:33,1/31/19 13:44,0,TRUE,13R83756RL146953M,,,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37191867,0.53,1353495,,FALSE,FALSE,,6,,0
59445806,37194322,23719959,7.98,,FALSE,1,,11,,23719959,60,TRUE,42814178,1/31/19 1:19,1/31/19 1:16,2/12/19 3:46,1/31/19 6:34,0,TRUE,69128302R02032740,,,3.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37194322,0.5,1345180,,FALSE,FALSE,,6,,0
59445877,37194418,32509348,217.98,,FALSE,1,,11,,32509348,60,TRUE,42814247,1/31/19 5:25,1/31/19 1:25,2/16/19 15:00,1/31/19 6:58,0,TRUE,0K5634295K988303G,,,37.99,TRUE,FALSE,FALSE,FALSE,FALSE,0,,,37194418,7.28,1345681,,FALSE,FALSE,,6,,0
59447918,37196024,34952323,219.98,,FALSE,1,,11,,34952323,60,TRUE,42815917,1/31/19 5:25,1/31/19 5:13,2/16/19 7:43,1/31/19 6:53,0,TRUE,93E66169UP992484Y,,,39.99,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37196024,7.35,1345016,,FALSE,FALSE,,6,,0
59450907,37200472,33724589,103,,FALSE,1,,11,,33724589,60,TRUE,42824188,1/31/19 15:21,1/31/19 9:07,2/4/19 14:57,1/31/19 15:38,0,TRUE,0HG27335NN268072D,,,13,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37200472,3.26,1344944,,FALSE,FALSE,,6,,0
59451015,37200538,34444858,74.94,,FALSE,1,,11,,34444858,60,TRUE,42820837,1/31/19 9:20,1/31/19 9:15,2/7/19 21:25,1/31/19 16:05,0,TRUE,5T226204L63210024,,,10.95,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37200538,2.27,1351902,,FALSE,FALSE,,6,,0
59451582,34091899,13498166,142,,FALSE,1,,11,,13498166,60,TRUE,42821832,1/31/19 10:14,1/31/19 9:59,1/31/19 22:38,1/31/19 22:38,0,TRUE,4M19258110443230K,,,16,FALSE,FALSE,FALSE,FALSE,FALSE,8,,,34091899,4.69,1344687,,FALSE,FALSE,,6,,0
59452568,37202105,22924681,58,,FALSE,1,,11,,22924681,60,TRUE,42822644,1/31/19 11:13,1/31/19 11:10,2/20/19 22:39,1/31/19 15:42,0,TRUE,9W5727938F9656034,,,10,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37202105,1.68,1347658,,FALSE,FALSE,,6,,0
59453517,37202953,30428578,21.99,,FALSE,1,,11,,30428578,60,TRUE,42823603,1/31/19 12:16,1/31/19 12:14,2/14/19 14:28,1/31/19 17:54,0,TRUE,62D425722W0317042,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37202953,0.77,1352644,,FALSE,FALSE,,6,,0
59453974,37203322,11485880,11.88,,FALSE,1,,11,,11485880,60,TRUE,42824024,1/31/19 13:00,1/31/19 12:48,2/1/19 15:00,2/1/19 15:00,0,TRUE,03F438804T037222T,,,6,FALSE,FALSE,FALSE,FALSE,FALSE,3,,,37203322,0.5,1351310,,FALSE,FALSE,,6,,0
59454195,37203483,34064938,202,,FALSE,1,,11,,34064938,60,TRUE,42824253,1/31/19 13:08,1/31/19 13:04,2/11/19 8:09,1/31/19 13:09,0,TRUE,4YF81109SW209931A,,,20,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37203483,6.72,1353697,,FALSE,FALSE,,6,,0
59455700,37204711,11485880,19.95,,FALSE,1,,11,,11485880,60,TRUE,42825588,1/31/19 14:54,1/31/19 14:48,2/7/19 14:44,2/1/19 15:00,0,TRUE,0TK32433PK910974T,,,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37204711,0.52,1351310,,FALSE,FALSE,,6,,0
59455926,37204892,21440591,37.13,,FALSE,1,,11,,21440591,60,TRUE,42825811,1/31/19 16:19,1/31/19 15:05,2/13/19 23:42,2/13/19 23:42,0,TRUE,8JY07628DG917840F,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,37204892,1.3,1346067,,FALSE,FALSE,,6,,0
